"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03"
"Coffee","AL","Enterprise","01","031",920,95.719298245614,96.1516937548372,94.3734992359747,93.9465408805032,94.5835212749962,93.0014040792196,91.2714374159559,91.9788664745437,91.322799778392,89.4177035581751,88.4758167939527,88.2758620689655,88.75,88.814164225719,89.1865079365079,88.91277033548,88.628762541806,87.7246468381793,88.2758620689655,87.7703332556514,87.1826246558581,84.973943254198,85.499316005472,83.8873250152161,84.9285714285714,86.7924528301887,88.1950774840474,87.173100871731,87.162654996353,87.2747747747748,86.9498432327422,87.162654996353,86.8349811676083,87.6388888888889,87.2323552735924,86.3970588235294,85.2098259979529,85.4077253218884,87.533692722372,88.67159297897,87.0445229116597,86.1524582769508,86.4904260824565,87.7403846153846,87.1407477360445,88.5714463922905,86.1345459045457,85.3230337078652,85.7544375423262,86.529826812059,86.2218370883882,87.9945429740791,84.9377123442809,84.4954881050041,84.4079718640094,83.3333333333333,84.1258229700073,84.087890737082,82.3424378066302,82.8808446455505,84.0950639853748,86.2836734826962,84.6343873517787,84.8190021773911,85.9722995095312,84.929178470255,84.3780135004822,81.1965811965812,81.9155708686307,81.1965811965812,81.5806662312214,81.5235306716189,81.8162915996904,82.9915579338318,82.5396825396825,81.1965811965812,81.9082085110475,81.8875780707842,81.658634342415,79.8760133524082,80.1906351273519,80.3950256035113,80.3703500305247,78.5831809872029,78.5831809872029,79.2886305878432,80.7369093040446
"Bristol","RI","Providence","44","001",921,220.344827586207,221.688056168558,218.580295054267,217.241379310345,214.716442307692,211.369095276221,212,215.959563972648,211.063017598344,209.292763157895,204.469273743017,204.469273743017,197.728937728938,194.279411764706,195.22795435393,196.274038461538,197.382127192982,193.525686136524,193.525686136524,194.534808067664,195.943166123013,198.706046664476,190.104166666667,187.295403197775,185.822306238185,187.145155754149,190.224122024537,192.148760330579,195.091252359975,198.964968152866,196.84922812524,197.251067153535,193.691200885445,191.690877396862,195.79902116043,195.473251028807,195.161738127016,195.725129844187,194.804864626899,201.222142343638,208.082306230071,212.998730335687,209.448223733938,211.154104741684,211.155378486056,206.680955959375,200.775496798689,202.307106614538,199.832775919732,209.89257074267,214.285714285714,214.388916687516,214.545558291526,217.300724637681,218.229623137599,215.988358925579,216.089466089466,215.367266401883,212.223583864811,211.273817925194,207.170517928287,211.009174311927,210.162296037296,215.142198308993,218.201754385965,224.69541328237,224.313186813187,219.574780058651,218.233536613246,213.363154531444,215.178013741412,211.601307189542,217.847769028871,218.769816106531,222.865275142315,227.799479166667,231.053931864164,231.016731016731,230.658198614319,228.49217221135,229.521885089914,228.169661388839,231.424148606811,231.424148606811,232.414614537117,240.796478185859,240.67300658376
"Lamar","TX","Paris","48","277",922,65.3961193611656,68.3648703735705,66.3963253058998,67.3453047430745,65.6446540880503,65.617198838897,67.9547066056654,65.8368569723299,65.6660703637448,65.742397137746,64.9663137632339,65.7269297941694,64.1446886446886,64.5505050505051,64.8875936025083,64.8871766648321,65.5903732362127,66.6222518321119,65.534866739686,65.7894736842105,66.8730163863734,68.7177193322639,68.861844308836,70.1552616446234,69.3573667711599,69.3902709302456,66.6558230318803,68.5705581371448,67.2980128811955,66.1153691004437,66.7919799498747,66.7970933482392,66.7919799498747,66.794536649057,66.670850269326,68.362480127186,68.6256845080374,67.2861331493618,67.2645739910314,65.0821391121985,66.506922257721,62.8915662650602,61.7698803659395,61.6919098633173,61.7120053899241,62.5643666323378,61.6197183098592,62.3579557795811,60.6848058697646,66.2179487179487,67.4206349206349,65.3076923076923,66.8226852461161,67.6330148287385,68.3539798134605,68.9448441247002,66.3537096724877,66.1455201443175,65.7216562602695,65.572625698324,64.2615547497915,61.031746031746,61.6077616077616,62.4553571428571,65.1853565178384,63.1893220934317,62.5218302479916,66.2092314736546,67.0892762810354,66.3019265722885,64.8869648869649,63.2387706855792,63.0841417055083,64.3879268879269,68.2905982905983,71.3571428571429,72.9166666666667,75.1465661641541,71.4483616825465,71.2371594461813,70.2843167227148,71.2595818815331,70.737360172712,71.84375,70.2957759794531,70.6742102781707,72.0529241032575
"Bedford","PA",,"42","009",923,104.107759519918,104.107759519918,103.125,101.792687533378,95.3829501343685,93.6482084690554,93.673062567861,93.6979166666667,97.2693032015066,100.748186900355,98.5541823112224,93.2539682539683,92.3944757829216,88.4443840298276,93.7793427230047,94.267053701016,92.1607378129117,92.8188757275605,89.3736017897092,86.4600326264274,89.2261904761905,91.0905012761018,86.4600326264274,85.0340136054422,87.6728110599078,90.1679841897233,95.7535153019024,91.1581887438944,84.0336134453782,87.8072196620584,84.5594020456334,86.6712544701675,95.4258282167835,94.2778882476652,93.4523809523809,88.7784090909091,89.0022997835498,90.9017714556101,93.75,90.6997237442399,93.1952662721893,90.5736724008975,89.8442085953878,89.2162324049117,89.0260631001372,88.1642512077295,87.3492469217238,86.5335759651752,86.7264771997431,86.9965277777778,88.5262822234157,90.7258064516129,89.2091836734694,89.1964285714286,88.1423231046023,88.2237487733072,90.6535488404779,91.9896207691895,91.9896207691895,89.7435897435897,87.1656096197381,83.240325527321,85.9126984126984,83.1274984624846,84.0336134453782,82.4757281553398,83.9414833828242,84.0840840840841,82.326764144946,82.2420128906612,83.6261419536191,82.0420831989681,79.8749333065363,81.180121788279,84.2134831460674,83.8760504201681,87.3981649526114,82.383808095952,81.9644362368172,80.0912851961166,77.8388278388278,79.0199884958297,76.0489510489511,73.7711829642932,74.6204453441296,75.7287705956907,80.8003233629749
"Jackson","FL",,"12","063",924,89.0224358974359,87.3382624768946,88.3515340613625,87.5150541951024,88.9423076923077,88.9423076923077,83.7347294938918,83.4474885844749,85.3415559772296,85.3954051257556,85.8034321372855,87.2929343546424,84.8330503678551,84.2128901863912,82.6686758971485,78.6877615706549,79.4898815166917,79.4898815166917,79.4898815166917,79.1137091460912,79.9744365361803,77.3887391047422,76.3960470885848,78.4891154065841,77.7574370709382,76.2546506194418,73.9525139664805,74.6384297520661,73.7228298539892,72.4775485625281,71.4948932219127,70.8460754332314,71.313727391194,71.4948932219127,74.112197632527,74.4047619047619,73.0318181818182,71.8457943925234,74.6466431095406,74.6466431095406,72.487922705314,70.275787394209,69.8673393416928,69.5093457943925,70.2467129093016,70.1248049921997,68.655303030303,68.8145250235047,70.6687675070028,68.2475254649862,66.784691717711,67.4957487456175,64.9342532467532,66.6967102298333,68.3587749615975,69.0556177678238,70.0491134349726,69.9577629503433,69.8476434997214,68.2656826568266,67.5236806495264,68.0744777475023,68.0744777475023,70.2148475596033,72.8176136860732,73.1425364758698,72.8531917906273,76.3252470799641,77.5280534208759,78.0803206699347,75.8003048780488,72.9405630865485,72.0461095100865,71.9829401418627,70.4724409448819,69.4912123623823,70.8075855235748,70.0536682667344,73.7551913584103,75.2941176470588,72.0899470899471,74.3713131080978,74.7927482511498,71.5783343040186,71.3571428571429,73.4334203655352,78.5040939543093
"Gibson","TN",,"47","053",925,59.4355049712193,60.4471286937389,59.4355049712193,55.6640625,64.7064025468695,63.7244897959184,64.172335600907,62.367298144462,63.4148764769066,58.0749354005168,56.5634177048202,56.5068493150685,57.2112285100287,57.6613303469131,56.0388744062892,56.3578724903135,55.047557888467,54.4925493080527,54.2701863354037,55.9,56.0191552006202,57.3423753665689,52.9131355932203,53.0811470408786,54.4703230653644,56.0096153846154,56.7362428842505,56.1855670103093,56.0964586653146,57.8268393168975,58.1695966907963,55.7926829268293,58.1026554882553,56.0096153846154,58.1026554882553,58.5546875,58.8985211626721,59.9,60.2609441440365,60.8199316602136,60.2609441440365,60.0935828877005,57.4755822689707,57.803519471704,55.4166666666667,55.0811272416738,54.2696002744896,53.675219190952,53.0565167243368,53.0565167243368,53.0565167243368,53.7584140394258,54.1420118343195,55.7783077712709,56.0077832199226,55.4682396424274,56.1173533083645,56.737012987013,56.0246433861575,54.5520757465404,55.8641135344278,53.804347826087,52.8768699654776,53.7692307692308,53.1991360003368,55.5538600039228,56.0756505049183,53.6945812807882,51.7749900438073,53.6480686695279,51.7543859649123,47.0238685895316,47.2589792060491,47.2589792060491,47.2589792060491,50.4175365344468,50.0508474576271,51.2223974763407,52.5477707006369,52.4929775280899,52.0517676767677,54.7082228116711,56.8627450980392,56.643214147796,56.0038424591739,54.6512116798911,54.6001719690456
"Dickson","TN","Nashville","47","043",926,99.4718479572508,99.4360046862443,97.5506756756757,97.0476190476191,95.1188986232791,94.8628552655398,92.9780033840947,92.5925925925926,91.5833333333333,92.3946557040082,90.7747969077568,89.8561151079137,89.5,90.0941850282786,89.0694190843308,88.190908576601,89.3804039952296,89.2148526077098,88.0177657004057,85.4166666666667,85.2002632646472,83.3554747320061,84.956432335104,84.4421155708124,81.6219369894983,83.2407407407407,83.1820931639443,84.4686648501362,85.2491967284942,85.6785714285714,86.3449719910807,87.9211000017822,89.172335600907,88.0430444260232,90.6208880733568,92.0394736842105,91.8225734098036,91.2868825666986,90.4761904761905,95.5173361310951,95.6260251503554,95.7929806179579,95.4861111111111,92.7421555252387,94.9,94.7822141560799,95.4431960049938,95.7292506043513,94.7822141560799,95.9435219751277,97.4152542372881,99.3670886075949,100.542047648448,101.707892595606,99.975,98.7301587301587,98.5709243460196,98,97.6331360946746,97.9421852033317,99.9313186813187,100.425267375794,103.386809269162,104.644808743169,102.478632478632,99.2037981859411,99.5555555555556,99.5555555555556,101.505018085823,101.003527803281,97.1706454465075,101.130952380952,100.786361626879,93.0042321699183,89.9,102.408362374225,104.316048914589,103.747072599532,103.333333333333,111.607142857143,108.32936696811,112.037697225256,113.713271645011,107.296004800624,111.759446102201,113.540859075603,114.020428782343
"Kerr","TX","Kerrville","48","265",927,115.94177530853,115.814226925338,115.34749034749,115.822680744991,116.163963128249,116.052416052416,114.594218042494,112.6850802644,113.035714285714,112.133269471509,113.185625353707,112.003968253968,112.003968253968,104.490539849441,114.683828801624,115.997691975453,114.941954022989,113.705583756345,113.424673971306,111.772486772487,111.44578313253,111.996962794229,111.183994752378,112.666516143599,112.5,112.28813559322,113.013698630137,113.105064900023,112.514574426739,110.508693609023,111.074194346411,112.124878993224,109.244517618304,105.91160619367,105.874316939891,107.02614379085,109.32885021097,108.616046332104,109.424761146497,110.617009449694,110.331467929402,111.145703611457,111.757105943152,110.018214788527,110.018214788527,108.876642243696,109.055501460565,110.038860103627,110.038860103627,111.727412501699,111.727412501699,111.847014925373,111.794896092696,113.648293963255,113.895591113749,113.786112519007,116.778897698158,118.135376756066,117.92008209036,118.359219775035,118.635723626737,117.955195778269,117.597587221388,118.883312421581,118.416066691929,118.028037676706,118.409657161932,117.413294797688,119.337554797857,121.35593220339,123.442808607022,121.158392434988,122.107969151671,122.655663915979,125,125.725665524363,127.902337176412,128.289473684211,128.846153846154,131.931343735254,134.051948831841,136.248286834282,140.692672953702,144.954682779456,143.712283028983,141.335227272727,142.723122644265
"Boyd","KY","Huntington","21","019",928,77.4473358116481,81.036036036036,81.036036036036,85.6150932400932,84.5149807178879,80.6513695313487,81.2358398001962,83.8778607293143,86.195928251404,86.2285988819008,82.9047595504137,78.5807086614173,77.2683397683398,68.3048433048433,73.7944963077366,79.5524921822321,80.8172458172458,83.6605080831409,79.4733188623452,74.3961352657005,76.4398496240601,75.0079415364801,72.6340064948244,71.9029873635137,69.2065491183879,69.5569620253165,70.2644230769231,76.8589743589744,74.6103935296958,73.758389261745,68.0391908787807,67.4901960784314,73.1654607768469,72.2413793103448,80.8453237410072,76.8194070080863,73.976814516129,73.3480176211454,73.3739038787783,73.4249624536504,72.7201257861635,71.237822378527,73.7520427418507,71.9246031746032,73.3229631740604,72.0606203007519,72.7510917030568,72.4918668246565,72.5249424405219,74.7695852534562,72.1153846153846,71.8436855290304,72.9496721840069,72.8298611111111,72.1783424908425,70.6877729257642,69.8899502086093,69.7115384615385,68.7614678899083,68.9036610990658,66.8898809523809,66.6511643118786,65.2834008097166,67.25768321513,68.7996654119615,71.4631782945736,67.4044555796316,70.7858409321175,69.5006747638327,68.2529841616242,73.3365949119374,76.2117346938775,74.2416465378422,76.7851183765502,77.027027027027,78.0117608079359,77.2009910812632,76.9587590655985,77.9959718026183,78.5519765116378,74.1208791208791,74.1534988713318,73.5662291169451,72.9851973684211,71.0629221471738,72.4932249322493,73.0511760900683
"Henry","IN","New Castle","18","065",929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7142857142857,49.4377115701762,47.0530451866405,49.9389499389499,54.0674603174603,56.5833333333333,55.4166666666667,55.4166666666667,54.981662591687,55.4166666666667,54.981662591687,55.6972111553785,54.9528301886792,55.4166666666667,53.0031561319134,52.0201677376535,51.3457556935818,53.3169642857143,57.504873294347,57.504873294347,57.6923076923077,59.2747559274756,57.8804347826087,60.814606741573,59.4582734861259,54.150678844875,50.5514705882353,53.1323877068558,55.7182705718271,57.0816548968901,56.4554924242424,58.7745098039216,59.1370558375635,58.9887640449438,57.6923076923077,56.988282717516,57.9859628896136,55.5245535714286,52.3057853532318,52.8169014084507,58.5016095990635,58.5476797995317,59.1370558375635,59.9576271186441,60.7432432432432,59.55445175795,62.0185185185185,62.5,59.4197970169177,56.6037735849057,57.3630960543093,55.4761904761905,56.0755147830276
"Shelby","OH","Sidney","39","149",930,76.6398929049531,79.9822064056939,75.8928571428571,73.7037037037037,74.541739682156,73.7037037037037,73.7037037037037,73.7037037037037,73.2979646586175,72.834008097166,72.8559960910233,72.7774987443496,71.8148357870895,72.880137689136,72.8283898305085,72.9747675962815,74.8185117967332,73.2458246312598,74.368932038835,74.3105343954859,74.7619047619048,72.8869047619048,72.9093891206117,72.5232218608907,72.1415607985481,72.9318734793187,72.9318734793187,67.1450789093324,67.3517520215633,64.0659340659341,64.6401118099231,63.4446348685935,64.4808743169399,61.7732724977043,71.9184114949454,69.0544285861122,69.1615391559682,67.7506775067751,68.4076096157102,71.787039057386,71.7168927026638,71.0240663524293,70.6003405561829,70.0988378142844,69.6514745308311,69.2966205211726,69.2182410423453,69.6482974682039,69.6451204055767,69.2478894918849,71.1125751744316,71.2537388053213,71.7911877394636,73.9130434782609,74.0991669757666,74.4047619047619,73.4429065743945,73.0837366556284,72.926267281106,74.0979381443299,74.1345202769535,73.0958230958231,74.4763382467029,74.4734632409985,74.4734632409985,74.732905982906,72.3323139653415,71.561678929376,71.3502358490566,74.4120940649496,73.8161428483662,74.5484271760075,75.8761682242991,75.3079507278835,74.9285714285714,76.0918253079507,74.9221981721982,74.8040293040293,73.8905325443787,72.4138351464243,71.2365591397849,71.6803278688525,71.9148936170213,69.3672839506173,69.645561950924,71.2794979948553,70.0431034482759
"Columbia","OR","Portland","41","009",931,136.468952734013,134.063787353691,133.939664804469,133.981233243968,133.401522781104,131.717597471022,130.947476290094,130.574912891986,128.571428571429,124.910714285714,122.250639386189,119.699233716475,107.706173952231,104.166666666667,102.005989078739,90.4526587404704,84.8175403738572,89.2857142857143,90.3407098168324,91.2537540266147,96.4006967829962,94.3730158730159,88.8382687927107,78.7549407114625,84.0286425902864,84.3107769423559,85.7519788918206,89.1229070015464,91.5836400745617,95.5794504181601,95.1149556781633,95.7095871722702,95.9032166366857,98.3333333333333,104.790419161677,104.572713643178,104.269658648936,102.610230854417,108.320433436533,116.210670314637,120.9003229298,122.001896656667,122.630749342802,121.629571829127,121.527777777778,120.440467997247,120.585701981051,122.248786466837,123.234067592806,125.275330396476,127.702702702703,125.400213447172,120.66974595843,124.927926196425,131.570036201615,131.501547987616,127.344449941832,125.930101465614,126.675320179993,126.675320179993,129.76618705036,129.787237000752,130.326851468763,129.994672349494,133.839859731151,136.81592039801,137.258229097568,137.763654044614,141.095647466234,140.398550724638,139.177215189873,136.76081200353,132.347364429276,132.970209879658,138.479809976247,144.07301455311,151.132241813602,153.125584986896,153.953932232594,157.757980697847,159.306100990567,159.883720930233,154.34523840108,156.645583072667,157.055789967182,160.31466748266,163.690476190476
"Cortland","NY","Cortland","36","023",932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0714285714286,89.8078661844485,90.2032875003504,85.9232972592139,85.5614973262032,86.7256637168142,85.6481838216031,85.5096015020356,86.7256637168142,85.7348703170029,85.3846153846154,80.319212827811,82.0415695415695,85.7348703170029,80.733374766936,78.466518571886,76.3404334149956,75.3289473684211,83.2894736842105,85.4288102013341,83.2894736842105,81.3524590163934,85.4123711340206,85.9683794466403,85.9683794466403,85.5210819411297,84.8214285714286,84.2863424264178,82.13866039953,82.666287286903,81.839229042279,82.666287286903,81.6306907378336,82.6150326840556,80.2522067474468,75.673347766371,74.0350877192982,74.0454545454545,76.619293712317,77.9189587060227,81.2669376693767,88.1372549019608,88.146869680348,88.1564844587353,86.5574244420801,85.5263157894737,87.8926454140912,86.0170561803728,86.7659222497932,81.0555555555556,81.8250249252243,84.6774193548387
"Franklin","KY","Frankfort","21","073",933,85.5769230769231,84.8061859732072,85.2911085651217,85.0585504255868,84.3555555555556,84.2859295616981,84.0414270971547,83.5238481834788,83.1011235955056,82.930204302043,83.2514697152486,82.9675153643547,82.92512300123,81.1091073038774,82.8571428571429,82.2307692307692,81.9879810138326,81.9562575941677,82.0197044334975,82.1882518675334,81.7623921127145,80.9620253164557,80.4284386656449,80.1189320021178,79.6295698895825,79.4997253518548,78.674001814882,80.5495689655172,80.5653298921756,78.3045977011494,78.2584445737511,78.2588668816214,78.3718104495747,77.2903225806452,80.2778185914389,81.7422434367542,83.2614942528736,85.5395683453237,84.9403122130395,84.7778484142121,84.8169507972851,84.9403122130395,88.0783170122888,85.5920594280141,86.8924730199378,85.5952380952381,89.736684619988,88.3175401709566,84.9329931972789,84.1052631578947,85.2941176470588,86.488060570763,85.6158088235294,87,90.0773195876289,93.2203389830509,98.7232693019896,99.0962099125364,101.378777079144,94.3965517241379,90.4341203351104,90.6432360742706,93.411099137931,98.1346249379036,99.6319444444444,104.473071052148,105.566218809981,108.743169398907,106.098308835151,103.146184340932,100.807537012113,100.887072548236,103.129445234708,103.436431623932,103.555555555556,101.799849546849,101.084337349398,105.333593037397,107.419326281107,103.317307692308,107.419326281107,109.811616954474,104.610836627141,105.852941176471,110.18711018711,99.1847826086957,103.482737176188
"Greene","NY",,"36","039",934,145.729166666667,144.787644787645,142.219842969308,145.653761532346,144.736842105263,144.907305952898,143.694358674789,141.782407407407,139.959273182957,137.459546925566,137.459546925566,136.214442013129,138.775510204082,134.408602150538,138.748430614707,135.810377962844,134.408602150538,133.802816901408,132.734375,132.734375,132.635447792165,134.096326164875,130.451690821256,129.750778816199,131.104432757325,133.293838862559,133.055555555556,131.8359375,130.942140464239,129.519863360324,130,129.389204545455,128.731343283582,127.181868743048,127.179245283019,127.363737486096,128.109452736318,130.597014925373,132.049916057858,135.15696162117,134.880543366103,133.091299366746,134.641407307172,135.163662703436,134.097035040431,134.641407307172,135.918308389649,134.277927120669,134.641407307172,140.106331255328,138.974243196097,137.450265251989,135.802469135802,133.225595238095,130.949780396641,130.949780396641,130.521167051339,129.498730592495,128.044871794872,125.314070351759,125.865682454037,125.698324022346,127.335456475584,126.545026486168,127.346973520811,127.746212121212,131.531056941717,130.271081851105,129.399910699272,126.427211611407,129.519632450195,128.855891667216,131.578947368421,132.44831492495,128.105590062112,131.875,132.480113773069,131.720437885802,132.106507569386,133.040935672515,134.299516908213,133.040935672515,133.040935672515,131.79645992146,130.672951231775,130.921052631579,133.102160576154
"Calumet","WI","Appleton","55","015",935,97.3626373626374,97.3626373626374,96.4996982498491,97.3626373626374,96.4141094126754,96.3498622589532,95.5207006369427,95.5479472908624,96.0074746545064,94.5753033547466,94.5753033547466,89.766323730183,88.8890563084653,89.4125308472717,90.4790655881068,90.493435943866,90.3403193835052,89.0375707668554,88.2268772893773,86.3303562679762,86.5542388331814,84.1201716738197,85.5572998430141,87.7118644067797,86.1701364358884,87.1107266435986,87.1107266435986,87.4112955251891,89.2261904761905,89.381520119225,89.8624359242485,89.7964502540443,90.7534246575343,89.8730983960845,91.1974597953216,90.8307577838828,92.1045788345919,95.2358265840877,94.1884816753927,93.1876159554731,90.6312961719275,92.6340429354884,92.1680196680197,92.9630501294422,90.0873138161274,90.8949621407675,85.7808857808858,88.3132530120482,91.1425465731766,93.1186868686869,93.2578209277238,92.9630501294422,91.9551285293446,93.2578209277238,95.5818965517241,95.6114028507127,91.8950560417626,93.3441558441558,92.5247524752475,92.5699463805565,95.0203804347826,95.0407608695652,95.5973035117057,96.3126088292533,96.0164835164835,98.5181119648738,96.1538461538462,97.6556776556777,95.9523809523809,96.6517857142857,96.8125084585984,96.8125084585984,97.7751756440281,100.95197523995,102.608981609617,106.292517006803,107.210965435042,106.1875,103.88126713111,104.119318181818,100.237321953919,98.8787318490133,103.095238095238,106.435643564356,106.235565819861,108.885017421603,109.007832898172
"Allegany","NY",,"36","003",936,55.8108466792878,53.4165181224005,53.8461538461538,54.9,54.1783006462804,55.9971098265896,56.1323577301962,56.1323577301962,56.2676056338028,57.4510471309014,56.8721473229267,53.770367563471,53.5119047619048,53.9440648339425,56.0923049132948,58.3681355018861,61.3679807326657,62.5223613595707,63.4649957698816,63.5416666666667,63.7865028490028,64.4083286565304,58.6877899205912,58.6799276672694,58.6041778804575,57.6331424245417,61.2252964426877,63.8104838709677,66.0217083529967,65.2777777777778,63.1318681318681,60.3341217428279,59.3946995553258,60.5681837188687,60.3296703296703,60.7517965726921,60.7496463932108,61.0159967753774,57.8237215238749,58.336552432348,60.1352697696746,56.9775444392009,59.515483234714,54.8954586553829,54.4054231916561,54.1951785433381,53.7958773252891,54.4384875457711,51.6629996593232,54.1425311305823,53.7958773252891,54.8251152521197,56.5610859728507,60.1171023965142,60.2564102564103,59.4284579464944,59.7061107051516,56.4527098296636,54.2236904200094,53.7460569422144,53.7958773252891,56.4236111111111,56.4527098296636,58.6526129201681,60.9934853420195,66.7701863354037,63.3280632411067,66.0326086956522,62.8263707571802,62.9525372304419,61.4754098360656,59.7693123619201,59.2609489051095,57.8484038243397,54.9768518518519,56.25,57.7145214521452,61.6438356164384,58.0357142857143,57.6408447398562,56.3847429519071,54.4496912459135,54.1527063194742,52.6760739260739,52.1697351421189,50.9229144897248,52.6400634249471
"Harrisonburg City","VA","Harrisonburg","51","660",937,130.088495575221,129.87124873873,124.363425925926,125.217223252938,124.763903462749,123.214285714286,122.763157894737,122.328778364493,121.34533488192,120.75,119.905956112853,117.894212087125,117.476489028213,119.512195121951,117.760942760943,117.840735068913,117.667236086354,119.512195121951,121.129571155823,117.840735068913,120.496453900709,118.186053627058,118.612609493509,117.109375,117.381092190253,117.428790609233,115.502354320682,115.691318327974,116.718913270637,116.718913270637,116.795132782833,117.789757412399,115.675664034908,116.977257060068,116.819105691057,117.463315739178,116.135245649634,116.361788617886,118.258719268153,118.263157894737,119.446375709933,121.486438886932,120.709158415842,120.667965234023,120.064935064935,121.131921824104,121.068202551814,119.018058690745,121.060171919771,117.109375,120.12012012012,120.526617422313,121.060171919771,120.611285266458,119.318181818182,118.884758364312,118.194842406877,116.45375524996,116.692789968652,115.454545454545,113.75945889914,114.468864468864,115.46875,116.214720531267,116.214720531267,116.494791666667,116.749467707594,117.339393939394,118.884758364312,117.109375,116.404011461318,114.776234567901,115.630275781517,116.096687555953,117.075587821543,117.224384469697,117.986111111111,117.075587821543,117.434210526316,117.592305305616,118.731839057498,116.834170854271,116.834170854271,115.848749542028,117.147335423197,117.948770829896,119.801880057116
"Val Verde","TX","Del Rio","48","465",938,68.7367303609342,66.2166065758849,65.3390920820594,65.1260504201681,64.0756302521008,63.7690570023662,62.3515439429929,62.3515439429929,62.4609618988132,62.5581395348837,62.5581395348837,66.1562418894368,63.6556603773585,63.7007147317405,63.8122684232194,64.595557699006,65.3373924035945,63.0733944954128,61.0878661087866,60.8424336973479,60.2476102724442,61.8170991573555,63.6806596701649,64.7691631447324,61.5212527964206,62.6653439153439,65.1176133103844,62.0941296295844,56.3452435486334,57.1954210956664,59.5472147750968,59.5498179410791,57.5475706424843,56.962962962963,58.8487972508591,60.5902709116077,59.2810294498023,60.4113110539846,61.359649122807,62.4618275781067,64.8784643994909,65.6977915053714,65.67734450016,64.347201180782,65.2109766892889,64.1645417197903,68.3262711864407,65.6225731296919,66.6757574889717,67.2527111356424,67.0711331679074,68.830988660944,65.7623120023592,64.898043641836,64.2733422489504,64.6209386281588,63.5330340339697,63.2911392405063,64.0204865556978,64.1634980988593,65.5256723716381,63.2397201889479,64.5017793594306,64.7667202525779,66.1434977578475,69.0754516471838,69.5795551959854,71.184244501711,70.9463722397476,66.6851085466132,65.8536585365854,65.6284645232816,65.9594444184997,67.5576859656408,67.0790378006873,68.7959908787834,68.2632779406973,68.0767452612113,68.8199669664159,68.6101839760816,68.5726743408043,69.8741823792579,67.6451997068523,65.8587987355111,65.7894736842105,69.7202953944885,68.8131313131313
"Elko","NV","Elko","32","007",939,126.689189189189,126.559633027523,127.994983051864,129.7016527715,129.300776914539,131.012132144878,130.729166666667,133.136094674556,131.971286581999,128.943088681471,128.432511478796,130.036188178528,121.195719602978,115.206797235023,126.54593639576,127.552389728985,129.557800199455,128.714938472675,128.45629459735,128.472222222222,129.755366949576,130.662020905923,130.823987772154,127.856365614799,129.440096327514,128.06221685834,128.761574074074,128.693181818182,128.761574074074,132.530120481928,132.188472747023,129.908217923415,132.49955854987,130.727118105471,132.380952380952,130.591898628157,132.998225901833,133.434466019417,135.601115937509,136.076732673267,136.501560670793,138.639365918098,138.639365918098,138.672391017173,136.978248089359,136.978248089359,136.343988825307,136.978248089359,133.925700505282,134.228187919463,136.740977912534,137.930820848869,139.281886387996,138.55421686747,135.832962947673,137.554920913884,137.047960555805,137.542856305616,135.943447525829,136.160714285714,136.160714285714,135.664819944598,137.017130962834,138.059701492537,138.689048760991,143.139604553625,141.044776119403,140.456674473068,140.792905581638,141.410546080426,140.209908207343,139.77761356958,141.233140655106,141.737032569361,145.009245852628,144.284348066553,143.586833144154,142.603923853924,143.956670467503,140.320895381001,143.738765727981,144.789055973266,138.11574193456,141.632513661202,139.866639743331,142.746913580247,142.195767195767
